Z / PU Number,Slot,Subslot,Check in Time,Check in Operator,Location,State,Storage Unit,Storage Sub Unit,Zone State,Item State,Part Number,Lot No,Initial Quantity,Material Barcode,Estimated Current Quantity,Component Count Update,Reserved Quantity,Work Order Name,Cart Id,Splice Reel,Splice Lot Number,Splice Estimated Quantity,Splice Total Quantity,Feeder Birth Date,Components Fed,Total Components Fed,Feeder Count Update,Last Maintained,Feeder Barcode,Column_31
,0,0,3/16/2020 10:04:19 AM,w1,SAP_Q,Unloaded Reels,34180-0001,,Active,,1047433,K341800191,250,1000262918,250,3/16/2020 10:04:19 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/16/2020 10:04:23 AM,w1,SAP_Q,Unloaded Reels,34180-0001,,Active,,1047433,K341800191,250,1000262916,250,3/16/2020 10:04:23 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/16/2020 11:38:28 AM,w2,SAP_Q,Unloaded Reels,34771-0001,,Active,,2008366,K347710014,330,1000299013,330,3/16/2020 11:38:28 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/16/2020 3:00:14 PM,,SAP,Unloaded Reels,FREE,,Active,,1019148,1000036088,4000,1000297177,4000,3/16/2020 3:00:14 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/16/2020 3:00:14 PM,,SAP,Unloaded Reels,FREE,,Active,,1019148,1000036088,4000,1000297178,4000,3/16/2020 3:00:14 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/16/2020 3:00:15 PM,,SAP,Unloaded Reels,FREE,,Active,,1019148,1000036088,4000,1000297179,4000,3/16/2020 3:00:15 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/16/2020 3:00:16 PM,,SAP_Q,Unloaded Reels,32641-0001,,Active,,1042250,K326411313,20,1000297745,20,3/16/2020 3:00:16 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/16/2020 3:01:35 PM,w2,SAP_Q,Unloaded Reels,34062-0002,,Active,,2008679,K340621140,2500,1000299224,2500,3/16/2020 3:01:35 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/16/2020 3:01:39 PM,w2,SAP_Q,Unloaded Reels,34062-0002,,Active,,2008679,K340621140,2500,1000299225,2500,3/16/2020 3:01:39 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/16/2020 3:01:42 PM,w2,SAP_Q,Unloaded Reels,34062-0002,,Active,,2008679,K340621140,2500,1000299226,2500,3/16/2020 3:01:42 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/16/2020 4:11:15 PM,w1,Warehouse-P1,Unloaded Reels,RackTH,ShelfTH2,Active,,1021823,1000035631,500,1000299349,500,3/16/2020 4:11:15 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/16/2020 4:11:20 PM,w1,Warehouse-P1,Unloaded Reels,RackTH,ShelfTH2,Active,,1021823,1000035631,500,1000299348,500,3/16/2020 4:11:20 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/16/2020 4:11:28 PM,w1,Warehouse-P1,Unloaded Reels,RackTH,ShelfTH2,Active,,1021823,1000035631,500,1000299347,500,3/16/2020 4:11:28 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/16/2020 4:11:32 PM,w1,Warehouse-P1,Unloaded Reels,RackTH,ShelfTH2,Active,,1021823,1000035631,500,1000299346,500,3/16/2020 4:11:32 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/16/2020 4:59:49 PM,w2,SAP_Q,Unloaded Reels,34062-0002,,Active,,2008525,K340621235,1000,1000299505,1000,3/16/2020 4:59:49 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:00:15 AM,,SAP_Q,Unloaded Reels,32641-0001,,Active,,1049541,K32641303,50,1000297153,50,3/17/2020 10:00:15 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:00:15 AM,,SAP_Q,Unloaded Reels,32641-0001,,Active,,1049541,K32641303,50,1000297154,50,3/17/2020 10:00:15 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:00:15 AM,,SAP_Q,Unloaded Reels,32641-0001,,Active,,1049541,K32641303,50,1000297155,50,3/17/2020 10:00:15 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:00:15 AM,,SAP_Q,Unloaded Reels,32641-0001,,Active,,1049541,K32641303,50,1000297156,50,3/17/2020 10:00:15 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:00:15 AM,,SAP_Q,Unloaded Reels,32641-0001,,Active,,1049541,K32641303,50,1000297157,50,3/17/2020 10:00:15 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:00:15 AM,,SAP_Q,Unloaded Reels,32641-0001,,Active,,1049541,K32641303,50,1000297158,50,3/17/2020 10:00:15 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:00:15 AM,,SAP_Q,Unloaded Reels,32641-0001,,Active,,1049541,K32641303,50,1000297159,50,3/17/2020 10:00:15 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:00:15 AM,,SAP_Q,Unloaded Reels,32641-0001,,Active,,1049541,K32641303,50,1000297160,50,3/17/2020 10:00:15 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:00:15 AM,,SAP_Q,Unloaded Reels,32641-0001,,Active,,1049541,K32641303,50,1000297161,50,3/17/2020 10:00:15 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:00:15 AM,,SAP_Q,Unloaded Reels,32641-0001,,Active,,1049541,K32641303,50,1000297162,50,3/17/2020 10:00:15 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:00:15 AM,,SAP_Q,Unloaded Reels,32641-0001,,Active,,1049541,K32641303,50,1000297163,50,3/17/2020 10:00:15 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:00:15 AM,,SAP_Q,Unloaded Reels,32641-0001,,Active,,1049541,K32641303,50,1000297164,50,3/17/2020 10:00:15 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:00:15 AM,,SAP_Q,Unloaded Reels,32641-0001,,Active,,1049541,K32641303,50,1000297165,50,3/17/2020 10:00:15 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:00:15 AM,,SAP_Q,Unloaded Reels,32641-0001,,Active,,1049541,K32641303,50,1000297166,50,3/17/2020 10:00:15 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:00:15 AM,,SAP_Q,Unloaded Reels,32641-0001,,Active,,1049541,K32641303,50,1000297167,50,3/17/2020 10:00:15 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:00:15 AM,,SAP_Q,Unloaded Reels,32641-0001,,Active,,1049541,K32641303,50,1000297168,50,3/17/2020 10:00:15 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:00:16 AM,,SAP_Q,Unloaded Reels,32641-0001,,Active,,1049541,K32641303,50,1000297169,50,3/17/2020 10:00:16 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:00:16 AM,,SAP_Q,Unloaded Reels,32641-0001,,Active,,1049541,K32641303,50,1000297170,50,3/17/2020 10:00:16 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:00:16 AM,,SAP_Q,Unloaded Reels,32641-0001,,Active,,1049541,K32641303,50,1000297171,50,3/17/2020 10:00:16 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:00:16 AM,,SAP_Q,Unloaded Reels,32641-0001,,Active,,1049541,K32641303,50,1000297172,50,3/17/2020 10:00:16 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:00:23 AM,,SAP,Unloaded Reels,FREE,,Active,,1026617,1000036081,5000,1000297016,5000,3/17/2020 10:00:23 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:00:25 AM,,SAP,Unloaded Reels,FREE,,Active,,1017059,1000035792,3000,1000292409,3000,3/17/2020 10:00:25 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:00:25 AM,,SAP,Unloaded Reels,FREE,,Active,,1017059,1000035792,3000,1000292410,3000,3/17/2020 10:00:25 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:00:25 AM,,SAP,Unloaded Reels,FREE,,Active,,1017059,1000035792,3000,1000292411,3000,3/17/2020 10:00:25 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:00:25 AM,,SAP,Unloaded Reels,FREE,,Active,,1017059,1000035792,3000,1000292412,3000,3/17/2020 10:00:25 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:00:25 AM,,SAP,Unloaded Reels,FREE,,Active,,1017059,1000035792,3000,1000292413,3000,3/17/2020 10:00:25 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:00:26 AM,,SAP,Unloaded Reels,FREE,,Active,,1017059,1000035792,3000,1000292406,3000,3/17/2020 10:00:26 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:00:26 AM,,SAP,Unloaded Reels,FREE,,Active,,1017059,1000035792,3000,1000292407,3000,3/17/2020 10:00:26 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:00:26 AM,,SAP,Unloaded Reels,FREE,,Active,,1017059,1000035792,3000,1000292408,3000,3/17/2020 10:00:26 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:00:28 AM,,SAP_Q,Unloaded Reels,33947-0001,,Active,,1017028,K339470690,5000,1000299024,5000,3/17/2020 10:00:28 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:00:29 AM,,SAP_Q,Unloaded Reels,33947-0001,,Active,,1017028,K339470690,5000,1000299025,5000,3/17/2020 10:00:29 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:00:29 AM,,SAP_Q,Unloaded Reels,33947-0001,,Active,,1017028,K339470690,5000,1000299026,5000,3/17/2020 10:00:29 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:00:33 AM,,SAP,Unloaded Reels,FREE,,Active,,1014069,1000035573,4999,1000288649,4999,3/17/2020 10:00:33 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:00:33 AM,,SAP,Unloaded Reels,FREE,,Active,,1014069,1000035573,5000,1000288650,5000,3/17/2020 10:00:33 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:00:33 AM,,SAP,Unloaded Reels,FREE,,Active,,1014069,1000035573,5000,1000288651,5000,3/17/2020 10:00:33 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:23:14 AM,w2,SAP_Q,Unloaded Reels,34062-0002,,Active,,2008504,K340621290,3000,1000299971,3000,3/17/2020 10:23:14 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:23:22 AM,w2,SAP_Q,Unloaded Reels,34062-0002,,Active,,2008504,K340621290,3000,1000299970,3000,3/17/2020 10:23:22 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:23:33 AM,w2,SAP_Q,Unloaded Reels,34062-0002,,Active,,2008504,K340621290,3000,1000299969,3000,3/17/2020 10:23:33 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:23:38 AM,w2,SAP_Q,Unloaded Reels,34062-0002,,Active,,2008504,K340621290,3000,1000299968,3000,3/17/2020 10:23:38 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:23:45 AM,w2,SAP_Q,Unloaded Reels,34062-0002,,Active,,2008504,K340621290,3000,1000299967,3000,3/17/2020 10:23:45 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:23:50 AM,w2,SAP_Q,Unloaded Reels,34062-0002,,Active,,2008504,K340621290,3000,1000299966,3000,3/17/2020 10:23:50 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:25:09 AM,w2,SAP_Q,Unloaded Reels,34062-0002,,Active,,2008592,K340621279,3000,1000299960,3000,3/17/2020 10:25:09 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:35:59 AM,w2,SAP_Q,Unloaded Reels,34062-0002,,Active,,2008666,K340621295,3000,1000300032,3000,3/17/2020 10:35:59 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:36:29 AM,w2,SAP_Q,Unloaded Reels,34062-0002,,Active,,2008505,K340621294,3000,1000300030,3000,3/17/2020 10:36:29 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:36:34 AM,w2,SAP_Q,Unloaded Reels,34062-0002,,Active,,2008505,K340621294,3000,1000300029,3000,3/17/2020 10:36:34 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:36:38 AM,w2,SAP_Q,Unloaded Reels,34062-0002,,Active,,2008505,K340621294,3000,1000300028,3000,3/17/2020 10:36:38 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:36:43 AM,w2,SAP_Q,Unloaded Reels,34062-0002,,Active,,2008505,K340621294,3000,1000300027,3000,3/17/2020 10:36:43 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:36:47 AM,w2,SAP_Q,Unloaded Reels,34062-0002,,Active,,2008505,K340621294,3000,1000300026,3000,3/17/2020 10:36:47 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 10:36:51 AM,w2,SAP_Q,Unloaded Reels,34062-0002,,Active,,2008505,K340621294,3000,1000300025,3000,3/17/2020 10:36:51 AM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 12:36:26 PM,w2,SAP_Q,Unloaded Reels,34062-0002,,Active,,2008554,K340621263,600,1000300246,600,3/17/2020 12:36:26 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 3:02:02 PM,w2,SAP_Q,Unloaded Reels,34062-0002,,Active,,2008563,K340621298,184,1000300494,184,3/17/2020 3:02:02 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 3:02:06 PM,w2,SAP_Q,Unloaded Reels,34062-0002,,Active,,2008563,K340621298,16,1000300495,16,3/17/2020 3:02:06 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 4:17:08 PM,w1,SAP_Q,Unloaded Reels,34230-0001,,Active,,2006936,K342300047,4,1000300528,4,3/17/2020 4:17:08 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 5:22:56 PM,w2,SAP_Q,Unloaded Reels,34062-0002,,Active,,2008536,K340621390,10000,1000300818,10000,3/17/2020 5:22:56 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 5:29:31 PM,w2,SAP_Q,Unloaded Reels,34062-0002,,Active,,2008586,K340621162,2000,1000300860,2000,3/17/2020 5:29:31 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 5:29:33 PM,w2,SAP_Q,Unloaded Reels,34062-0002,,Active,,2008586,K340621162,2000,1000300859,2000,3/17/2020 5:29:33 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 5:29:42 PM,w2,SAP_Q,Unloaded Reels,34062-0002,,Active,,2008586,K340621162,2000,1000300858,2000,3/17/2020 5:29:42 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 5:29:46 PM,w2,SAP_Q,Unloaded Reels,34062-0002,,Active,,2008586,K340621162,2000,1000300857,2000,3/17/2020 5:29:46 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 5:29:53 PM,w2,SAP_Q,Unloaded Reels,34062-0002,,Active,,2008586,K340621162,2000,1000300856,2000,3/17/2020 5:29:53 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 5:29:57 PM,w2,SAP_Q,Unloaded Reels,34062-0002,,Active,,2008586,K340621162,2000,1000300855,2000,3/17/2020 5:29:57 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 5:30:02 PM,w2,SAP_Q,Unloaded Reels,34062-0002,,Active,,2008586,K340621162,2000,1000300854,2000,3/17/2020 5:30:02 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 5:30:05 PM,w2,SAP_Q,Unloaded Reels,34062-0002,,Active,,2008586,K340621162,2000,1000300853,2000,3/17/2020 5:30:05 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 5:33:15 PM,w2,SAP_Q,Unloaded Reels,34062-0002,,Active,,2008401,K340621114,400,1000300898,400,3/17/2020 5:33:15 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 5:33:18 PM,w2,SAP_Q,Unloaded Reels,34062-0002,,Active,,2008401,K340621114,400,1000300897,400,3/17/2020 5:33:18 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 5:33:23 PM,w2,SAP_Q,Unloaded Reels,34062-0002,,Active,,2008401,K340621114,400,1000300896,400,3/17/2020 5:33:23 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 5:40:46 PM,w2,SAP_Q,Unloaded Reels,34062-0002,,Active,,2008727,K340621148,900,1000300914,900,3/17/2020 5:40:46 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 5:40:50 PM,w2,SAP_Q,Unloaded Reels,34062-0002,,Active,,2008727,K340621148,900,1000300915,900,3/17/2020 5:40:50 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 5:40:58 PM,w2,SAP_Q,Unloaded Reels,34062-0002,,Active,,2008727,K340621148,900,1000300916,900,3/17/2020 5:40:58 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 5:41:01 PM,w2,SAP_Q,Unloaded Reels,34062-0002,,Active,,2008727,K340621148,900,1000300917,900,3/17/2020 5:41:01 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 5:45:25 PM,w2,SAP_Q,Unloaded Reels,34062-0002,,Active,,2008514,K340621160,3000,1000300929,3000,3/17/2020 5:45:25 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 5:45:28 PM,w2,SAP_Q,Unloaded Reels,34062-0002,,Active,,2008514,K340621160,3000,1000300928,3000,3/17/2020 5:45:28 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 5:45:38 PM,w2,SAP_Q,Unloaded Reels,34062-0002,,Active,,2008514,K340621160,3000,1000300927,3000,3/17/2020 5:45:38 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 5:45:41 PM,w2,SAP_Q,Unloaded Reels,34062-0002,,Active,,2008514,K340621160,3000,1000300926,3000,3/17/2020 5:45:41 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 5:45:46 PM,w2,SAP_Q,Unloaded Reels,34062-0002,,Active,,2008514,K340621160,3000,1000300925,3000,3/17/2020 5:45:46 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 5:45:49 PM,w2,SAP_Q,Unloaded Reels,34062-0002,,Active,,2008514,K340621160,3000,1000300924,3000,3/17/2020 5:45:49 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 5:55:45 PM,w2,SAP_Q,Unloaded Reels,34062-0002,,Active,,2008672,K340621324,5000,1000300949,5000,3/17/2020 5:55:45 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/17/2020 8:00:38 PM,,SAP_Q,Unloaded Reels,34062-0002,,Active,,2008499,K340621143,800,1000300139,800,3/17/2020 8:00:38 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/18/2020 3:00:20 PM,,SAP_Q,Unloaded Reels,32641-0001,,Active,,1049540,K32641302,50,1000297131,50,3/18/2020 3:00:20 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/18/2020 3:00:20 PM,,SAP_Q,Unloaded Reels,32641-0001,,Active,,1049540,K32641302,50,1000297137,50,3/18/2020 3:00:20 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/18/2020 3:00:20 PM,,SAP_Q,Unloaded Reels,32641-0001,,Active,,1049540,K32641302,50,1000297138,50,3/18/2020 3:00:20 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/18/2020 3:00:20 PM,,SAP_Q,Unloaded Reels,32641-0001,,Active,,1049540,K32641302,50,1000297139,50,3/18/2020 3:00:20 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/18/2020 3:00:20 PM,,SAP_Q,Unloaded Reels,32641-0001,,Active,,1049540,K32641302,50,1000297140,50,3/18/2020 3:00:20 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/18/2020 3:00:20 PM,,SAP_Q,Unloaded Reels,32641-0001,,Active,,1049540,K32641302,50,1000297141,50,3/18/2020 3:00:20 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/18/2020 3:00:20 PM,,SAP_Q,Unloaded Reels,32641-0001,,Active,,1049540,K32641302,50,1000297142,50,3/18/2020 3:00:20 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/18/2020 3:00:20 PM,,SAP_Q,Unloaded Reels,32641-0001,,Active,,1049540,K32641302,50,1000297143,50,3/18/2020 3:00:20 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/18/2020 3:00:20 PM,,SAP_Q,Unloaded Reels,32641-0001,,Active,,1049540,K32641302,50,1000297144,50,3/18/2020 3:00:20 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/18/2020 3:00:21 PM,,SAP_Q,Unloaded Reels,32641-0001,,Active,,1049540,K32641302,46,1000297152,46,3/18/2020 3:00:21 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/18/2020 3:00:21 PM,,SAP_Q,Unloaded Reels,32641-0001,,Active,,1049540,K32641302,50,1000297132,50,3/18/2020 3:00:21 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/18/2020 3:00:21 PM,,SAP_Q,Unloaded Reels,32641-0001,,Active,,1049540,K32641302,50,1000297133,50,3/18/2020 3:00:21 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/18/2020 3:00:21 PM,,SAP_Q,Unloaded Reels,32641-0001,,Active,,1049540,K32641302,50,1000297134,50,3/18/2020 3:00:21 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/18/2020 3:00:21 PM,,SAP_Q,Unloaded Reels,32641-0001,,Active,,1049540,K32641302,50,1000297135,50,3/18/2020 3:00:21 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/18/2020 3:00:21 PM,,SAP_Q,Unloaded Reels,32641-0001,,Active,,1049540,K32641302,50,1000297136,50,3/18/2020 3:00:21 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/18/2020 3:00:21 PM,,SAP_Q,Unloaded Reels,32641-0001,,Active,,1049540,K32641302,50,1000297145,50,3/18/2020 3:00:21 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/18/2020 3:00:21 PM,,SAP_Q,Unloaded Reels,32641-0001,,Active,,1049540,K32641302,50,1000297146,50,3/18/2020 3:00:21 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/18/2020 3:00:21 PM,,SAP_Q,Unloaded Reels,32641-0001,,Active,,1049540,K32641302,50,1000297147,50,3/18/2020 3:00:21 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/18/2020 3:00:21 PM,,SAP_Q,Unloaded Reels,32641-0001,,Active,,1049540,K32641302,50,1000297148,50,3/18/2020 3:00:21 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/18/2020 3:00:21 PM,,SAP_Q,Unloaded Reels,32641-0001,,Active,,1049540,K32641302,50,1000297149,50,3/18/2020 3:00:21 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/18/2020 3:00:21 PM,,SAP_Q,Unloaded Reels,32641-0001,,Active,,1049540,K32641302,50,1000297150,50,3/18/2020 3:00:21 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/18/2020 3:00:21 PM,,SAP_Q,Unloaded Reels,32641-0001,,Active,,1049540,K32641302,50,1000297151,50,3/18/2020 3:00:21 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/18/2020 3:00:45 PM,,SAP,Unloaded Reels,FREE,,Active,,3102142,0,2200,1000301501,2200,3/18/2020 3:00:45 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/18/2020 8:00:26 PM,,SAP_Q,Unloaded Reels,34062-0002,,Active,,2008392,K340621311,100,1000300176,100,3/18/2020 8:00:26 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/19/2020 2:21:43 PM,w1,SAP_Q,Unloaded Reels,34180-0001,,Active,,1045630,K341800198,362,1000301722,362,3/19/2020 2:21:43 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/19/2020 2:21:55 PM,w1,SAP_Q,Unloaded Reels,34180-0001,,Active,,1045630,K341800199,440,1000301723,440,3/19/2020 2:21:55 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/19/2020 3:00:24 PM,,SAP_Q,Unloaded Reels,34062-0002,,Active,,2008645,K340621264,600,1000300278,600,3/19/2020 3:00:24 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/19/2020 3:52:53 PM,w2,SAP_Q,Unloaded Reels,32641-0001,,Active,,2001715,K326411317,480,1000301808,480,3/19/2020 3:52:53 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/19/2020 3:53:02 PM,w2,SAP_Q,Unloaded Reels,32641-0001,,Active,,2001715,K326411317,480,1000301809,480,3/19/2020 3:53:02 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/19/2020 4:04:02 PM,w2,SAP_Q,Unloaded Reels,32641-0001,,Active,,2005034,K326411320,54,1000301874,54,3/19/2020 4:04:02 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/19/2020 4:20:07 PM,,SAP,Unloaded Reels,FREE,,Active,,1043416,1000035694,1400,1000301782,1400,3/19/2020 4:20:07 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/19/2020 4:20:07 PM,,SAP,Unloaded Reels,FREE,,Active,,1043416,1000035694,1400,1000301783,1400,3/19/2020 4:20:07 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/19/2020 4:20:07 PM,,SAP,Unloaded Reels,FREE,,Active,,1043416,1000035694,1400,1000301784,1400,3/19/2020 4:20:07 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/19/2020 4:20:47 PM,,SAP,Unloaded Reels,FREE,,Active,,1043416,1000035694,400,1000301786,400,3/19/2020 4:20:47 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/19/2020 4:20:47 PM,,SAP,Unloaded Reels,FREE,,Active,,1043416,1000035694,1400,1000301785,1400,3/19/2020 4:20:47 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/19/2020 5:06:29 PM,w2,SAP_Q,Unloaded Reels,32641-0001,,Active,,2002122,K326411321,40,1000301911,40,3/19/2020 5:06:29 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/19/2020 5:06:47 PM,w2,SAP_Q,Unloaded Reels,32641-0001,,Active,,2002122,K326411321,40,1000301916,40,3/19/2020 5:06:47 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/19/2020 5:06:50 PM,w2,SAP_Q,Unloaded Reels,32641-0001,,Active,,2002122,K326411321,40,1000301917,40,3/19/2020 5:06:50 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/19/2020 5:06:54 PM,w2,SAP_Q,Unloaded Reels,32641-0001,,Active,,2002122,K326411321,40,1000301918,40,3/19/2020 5:06:54 PM,0,,,,,0,0,,0,0,,,,0
,0,0,3/19/2020 5:06:56 PM,w2,SAP_Q,Unloaded Reels,32641-0001,,Active,,2002122,K326411321,40,1000301919,40,3/19/2020 5:06:56 PM,0,,,,,0,0,,0,0,,,,0
